"","X","paranum","paratext","doc","ents"
"10011",10011,"59","59.    The representative of Jamaica said that each of the proposals on the table had merit. He encouraged Members to examine the proposals further in order to extract the essential elements. He expressed particular support for the SVEs' proposal, and suggested that the proposed annual workshop could be held during Geneva Week.","WTCOMTDM87.pdf","Jamaica, Members"
"10012",10012,"6","6.       The Committee agreed to grant ECCAS observer status on an ad hoc basis. (iii)    Further consideration of requests for observer status by the League of Arab States, the          Organization of the Petroleum Exporting Countries (OPEC), the Gulf Organization for          Industrial Consulting, the Organisation Internationale de la Francophonie, the Common          Fund for Commodities, the Organization of Arab Petroleum Exporting Countries (OAPEC)          and the Groupe de la Banque Africaine de Developpement","WTCOMTDM87.pdf","Committee, ECCAS, League, of, Arab, States, Petroleum, Exporting, Countries, OPEC, Gulf, Organization, for, Industrial, Consulting, Organisation, Internationale, de, la, Francophonie, Organization, of, Arab, Petroleum, Exporting, Countries, OAPEC, Groupe, de, la, Banque, Africaine, de, Developpement"
"10013",10013,"60","60.     The representative of Japan indicated that his delegation would study the SVEs' proposal, as well as the proposal contained in document WT/COMTD/W/191.","WTCOMTDM87.pdf","Japan"
"10014",10014,"61","61.     The representative of Pakistan said that the various proposals on the table had common elements. She believed that there was convergence on the idea of the sharing of country experiences in workshops on the margins of CTD meetings. The topics for discussion would need to be agreed to by Members. However, the objective was not for the status quo to be maintained. Rather, recommendations would need to be formulated. She suggested that Members should look at the challenges faced by developing countries in making trade work for development. While a discussion of S&D provisions could be incorporated in the workshops, such a discussion alone would not provide the full picture of the linkages between trade and development.","WTCOMTDM87.pdf","Pakistan, Members, Members"
"10015",10015,"62","62.      The representative of the United States reiterated his delegation's concerns with the second and third proposals contained in document WT/COMTD/W/192. With regard to the SVEs' proposal, he indicated that it would be reviewed in his capital. On this proposal, he said that his delegation supported the idea of having focused discussions on trade and development, but also had some specific questions. He firstly asked why the proposal suggested that workshops be held on an annual basis, rather than upon request. Second, he wished to know why discussions on a topic for a workshop needed to take place six months prior to the workshop. He also asked what prevented Members from putting their issues on the agenda of the CTD or its Dedicated Session. He next turned to the proposal contained in document WT/COMTD/W/191. His delegation believed that this was a helpful proposal. While it was clear that the contours would need to be worked out, his delegation appreciated that the proposal left Members with significant flexibility to discuss their individual experiences in using trade in the service of development. The proposal could also provide a useful platform for Members to gain valuable insights on the relationship between trade and development.","WTCOMTDM87.pdf","United, States, Members, CTD, Members, Members"
"10016",10016,"63","63.     The representative of Egypt said that he was encouraged that many Members had pointed to the comment elements in the proposals under consideration. He noted that the SVEs' proposal mentioned that development-related issues were discussed in several WTO bodies. This was why the proponents of document WT/COMTD/W/192 had called for the preparation of a report by the CTD to reflect the WTO's work on development. He went on to say that his delegation wanted a concrete outcome for developing countries at MC9. The CTD could make a contribution in this regard.","WTCOMTDM87.pdf","Egypt, Members, WTO, CTD, WTO, CTD"
"10017",10017,"64","64.     The Chairperson said that there were possible synergies between the proposals under consideration. She indicated that further discussions would be required to assess how best these could be addressed in order to have an outcome that would add value. Discussions would continue in informal consultations.","WTCOMTDM87.pdf","Chairperson"
"10018",10018,"65","65.    The representative of the United States said that his delegation wished to have the opportunity to hold bilateral consultations with the proponents of the SVEs' proposal before engaging in informal consultations convened by the Chairperson.                                         WT/COMTD/M/87                                               - 12 -","WTCOMTDM87.pdf","United, States, Chairperson"
"10019",10019,"66","66.     The Chairperson said that this was appropriate, as the proposal from the SVEs would still need to be circulated as a formal document. She would subsequently determine an appropriate time for her informal consultations.","WTCOMTDM87.pdf","Chairperson"
"10020",10020,"67","67.    The Committee took note of all interventions.","WTCOMTDM87.pdf","Committee"
"10021",10021,"68","68.     The Chairperson said that the CTD's discussion on electronic commerce (e-commerce) since the beginning of 2012 had been in relation to the 17 December 2011 Decision taken at MC8, which was contained in document WT/L/843.","WTCOMTDM87.pdf","Chairperson, CTD"
"10022",10022,"69","69.       She recalled that, at the 86th Session, the Committee had agreed that a workshop on ""E-Commerce, Development and SMEs"" would be held on 8 and 9 April 2013. In this regard, she informed the Committee that the Secretariat had been working on the preparations for the workshop and had recently circulated a background paper which was contained in document WT/COMTD/W/193. The paper was available to Members and to the public through the WTO's website. Since the workshop was open to the public, arrangements were being made for the participation of individuals who did not have an official WTO badge. A programme for the two-day event would soon be posted on the WTO's website. The programme would include presentations by several inter-governmental organizations active in the area of information and communication technologies. Representatives from the private sector would also be present, as would government officials from telecommunications regulatory agencies in developing countries.","WTCOMTDM87.pdf","Committee, Committee, Secretariat, Members, WTO, WTO, WTO"
"10023",10023,"7","7.      The Chairperson said that the positions of delegations were on the record. She reiterated that she was aware of the discussions that had taken place on this issue in the CTD, as well as the informal consultations that the Chair of the General Council had been holding. She was also aware that some Members had requested that the CTD Chairperson hold independent consultations on this matter, and that consultations had been held by her predecessors. She indicated in this regard that she was willing to work with Members, if they so wished, to try to help find convergence on a way forward. Members were also encouraged to consult amongst themselves. She suggested that the Committee revert to this matter at its next meeting.","WTCOMTDM87.pdf","Chairperson, CTD, General, Council, Members, CTD, Chairperson, Members, Members, Committee"
"10024",10024,"70","70.    The Committee took note of the statement by the Chairperson.","WTCOMTDM87.pdf","Committee, Chairperson"
"10025",10025,"71","71.      The Chairperson said that she wished to provide Members with a brief update on the RTAs notified under the Enabling Clause that were to be considered in the CTD's Dedicated Sessions on RTAs.","WTCOMTDM87.pdf","Chairperson, Members, CTD"
"10026",10026,"72","72.     She firstly informed the Committee that for a number of RTAs – namely, RTAs between India and Nepal, India and Afghanistan, India and Bhutan, and India and ASEAN – the full set of data needed to complete the factual presentations had not been submitted by the parties. The Secretariat was also still waiting to receive the data relating to the accession of Rwanda and Burundi to the Protocol on the Establishment of the East African Community Customs Union, which were due by 8 March 2013. She urged the parties to these Agreements to provide the data as soon as possible.","WTCOMTDM87.pdf","Committee, India, Nepal, India, Afghanistan, India, Bhutan, India, ASEAN, Secretariat, Rwanda, Burundi, East, African, Community, Customs, Union"
"10027",10027,"73","73.      Turning to the India-Malaysia Agreement, she said that the Secretariat had thus far received comments from India on the draft factual presentation that was sent to the parties. This Agreement was scheduled to be considered in a Dedicated Session of the CTD in June 2013. With regard to the India-MERCOSUR Agreement, she said that she wished to inform Members that the delegation of Uruguay, on behalf of the MERCOSUR State Parties, had requested a postponement of the consideration of the Agreement, which had been scheduled to be considered in the CTD's Dedicated Session in June 2013. It was the Secretariat's understanding that India was agreeable to postpone the consideration of the India-MERCOSUR Agreement. The Secretariat would remain in touch with MERCOSUR and India on a possible future date for the consideration of the Agreement. This information would be shared with the Committee when available.","WTCOMTDM87.pdf","Secretariat, India, CTD, Members, Uruguay, MERCOSUR, CTD, Secretariat, India, Secretariat, MERCOSUR, India, Committee"
"10028",10028,"74","74.     With regard to other Agreements notified under the Enabling Clause, the Secretariat had established contact with the Latin American Integration Association (LAIA) concerning Panama's accession to the LAIA. The Secretariat had also established contact with the Members that were parties to the South Asian Free Trade Agreement (SAFTA), in light of Afghanistan's ratification of SAFTA. The Secretariat would remain in touch with these Members in the context of eventual updates to the notifications of the RTAs in question. She went on to say that there remained one RTA notified under the Enabling Clause that had not been ratified by all the parties. This was the                                         WT/COMTD/M/87                                               - 13 - Pacific Island Countries Trade Agreement (PICTA). Following the procedures of the Committee on Regional Trade Agreements (CRTA), a factual presentation of an RTA falling in this category would only be drafted after the Agreement had been ratified by all the parties. The parties to PICTA were urged to inform the Secretariat as soon as all ratifications were complete.","WTCOMTDM87.pdf","Secretariat, Latin, American, Integration, Association, LAIA, Panama, LAIA, Secretariat, Members, SAFTA, Afghanistan, SAFTA, Secretariat, Members, RTA, Committee, CRTA, RTA, Secretariat"
"10029",10029,"75","75.      Finally, she recalled that, at the 86th Session, Members had been informed that the delegation of Uruguay had submitted to the Secretariat a number of biennial reports from past years on measures taken by member countries of the LAIA under the 1980 Treaty of Montevideo. Some of these reports had been previously circulated as GATT or WTO documents, but it turned out that a few had not, as the Secretariat had not previously received them. In this context, she informed Members that the five reports that had not previously been circulated had now all been circulated in Spanish, and could be found in documents WT/COMTD/76, WT/COMTD/77, WT/COMTD/78, WT/COMTD/80 and WT/COMTD/81. Some of the translations of these documents had also been circulated, and the others would follow soon.        -       Gulf Cooperation Council (GCC) notification of Customs Union – communication                from China, Egypt and India (WT/COMTD/W/175)","WTCOMTDM87.pdf","Members, Uruguay, Secretariat, LAIA, Montevideo, GATT, WTO, Secretariat, Members, Gulf, Cooperation, Council, GCC, Customs, Union, China, Egypt, India"
"10030",10030,"76","76.    The Chairperson said that the first sub-item under the present agenda item concerned the GCC Customs Union notification. The sub-item also referred to the communication from China, Egypt and India which was circulated in document WT/COMTD/W/175.","WTCOMTDM87.pdf","Chairperson, GCC, Customs, Union, China, Egypt, India"
"10031",10031,"77","77.      The representative of India said that there were clear similarities between the three RTA notifications listed as sub-items under the present agenda item. He appreciated that they were being taken up together. He said that he wished to clarify that his delegation had not requested the insertion of an agenda item, but rather to retain the sub-items, in keeping with past practice that an item was retained on the agenda until discussions were exhausted and Members decided by consensus to drop the item. He therefore requested the continued appearance of these sub-items on the CTD's agenda until Members addressed the issues arising from the dual notifications of the three RTAs under GATT Article XXIV and the Enabling Clause. His delegation hoped that, during the discussion at the present meeting, substantive engagement would be observed from those delegations that had so far avoided engaging on issues of serious concern to developing countries.","WTCOMTDM87.pdf","India, RTA, Members, CTD, Members, GATT"
"10032",10032,"78","78.     He went on to say that the GCC countries had in the past indicated that it was their prerogative to notify their Agreement under the Enabling Clause, since they were all developing countries. The TM for RTAs stated that the CRTA was the implementing body for RTAs notified under GATT Article XXIV, while the CTD was the implementing body for RTAs notified under the Enabling Clause. Since the GCC countries had requested a change in the notification status of their RTA from GATT Article XXIV to the Enabling Clause, their Agreement needed to be considered under the Enabling Clause. It was not appropriate for any Member to object to this or state that the Agreement was incorrectly notified. This was a matter which had obvious systemic implications. The delegations of China, Egypt and India had listed the issues in document WT/COMTD/W/175.","WTCOMTDM87.pdf","GCC, CRTA, GATT, CTD, GCC, RTA, GATT, Member, China, Egypt, India"
"10033",10033,"79","79.      He said that some delegations saw a difference between GCC Customs Union on the one hand, and the India-Korea and ASEAN-Korea Agreements on the other. While it was true that the GCC Agreement was a customs union and the other two were not, it was important for Members to recall that the RTAs TM laid out the same procedures for customs unions as well for other RTAs. Furthermore, since all three RTAs had been ""dually notified"" under GATT Article XXIV and the Enabling Clause, none of them were covered by the existing procedures contained in the RTAs TM. He said that this was an important development issue which had serious implications for the participation of developing countries in the multilateral trading system. A lack of substantive engagement on the systemic and specific issues would undermine the role of the CTD as the focal point for development issues. In conclusion, he reiterated his request for the three sub-items to remain on the agenda for the next meeting.","WTCOMTDM87.pdf","GCC, Customs, Union, India-Korea, Members, GATT, CTD"
"10034",10034,"8","8.       It was so agreed.","WTCOMTDM87.pdf",""
"10035",10035,"80","80.    The representative of Egypt expressed support for the intervention by India and emphasized the rights of developing countries under the Enabling Clause. He looked forward to a substantive discussion on the issues that had been raised by China, Egypt and India.                                           WT/COMTD/M/87                                                 - 14 -","WTCOMTDM87.pdf","Egypt, India, China, Egypt, India"
"10036",10036,"81","81.     The representative of the United States sought clarification from the Chairperson as to whether the three sub-items listed under the present agenda item were being taken up separately or together.","WTCOMTDM87.pdf","United, States, Chairperson"
"10037",10037,"82","82.     The Chairperson responded that the three sub-items were being taken up separately.","WTCOMTDM87.pdf","Chairperson"
"10038",10038,"83","83.     The representative of the United States said that his delegation continued to have concerns with the present sub-item being listed on the agenda. The sub-item had fulfilled its purpose of informing Members of the notification made, and needed be removed from the agenda. He regretted that this matter had taken up so much of the Committee’s time over the past few years. These were the types of issues that took time, resources, and attention away from other pressing development matters. The US had stated its position on this issue clearly and there was no need to rehash those points. It was hoped that the Committee could move forward constructively, recognizing that the GCC Customs Union was not an issue of dual notification. The GCC Customs Union had been incorrectly notified as an Enabling Clause Agreement. This had been subsequently corrected, and the Agreement was in the pipeline to be reviewed in the CRTA, in line with the procedures of the RTAs TM. The US considered this issue closed, and continued to request that the sub-item be removed from the CTD's agenda.","WTCOMTDM87.pdf","United, States, Members, Committee, US, Committee, GCC, Customs, Union, GCC, Customs, Union, CRTA, US, CTD"
"10039",10039,"84","84.      He added that the US had no quarrel with any developing country notifying a qualifying agreement under the Enabling Clause. However, this was not what the GCC Customs Union notification issue was about. The GCC Customs Union notification concerned a customs union, which made it different from non-customs union RTA notifications. With regard to the content of document WT/COMTD/W/175, his delegation had not seen any specific issues relating to the GCC Customs Union notification. The paper appeared to be seeking a systemic discussion of RTAs, particularly with regard to the issue of dual notifications. However, as had already been mentioned on many occasions, the GCC Customs Union notification was not a dual notification. In concluding, he once again expressed his hope that the Committee could move beyond this matter and focus on other areas of the CTD's work.","WTCOMTDM87.pdf","US, GCC, Customs, Union, GCC, Customs, Union, RTA, GCC, Customs, Union, GCC, Customs, Union, Committee, CTD"
"10040",10040,"85","85.      The representative of China associated himself with the interventions by India and Egypt. He said that it was not his delegation's intention to prolong the present discussion. Rather, China was seeking a satisfactory solution that appropriately addressed its concerns. The joint submission by China, Egypt and India was designed to help Members enhance their understanding of the systemic and specific issues arising from the dual notification of the GCC Customs Union, with a view to facilitating an expeditious solution. In this regard, he said that it was firstly important that the rights of developing Members under the Enabling Clause be respected. The Enabling Clause was one of the effective tools for developing countries to better integrate into the multilateral trading system and to achieve their development goals. Paragraph 2(c) of the Enabling Clause was being increasingly used by developing countries to foster sound relationships and engage in trade liberalization with each other. This trend needed to be encouraged. Second, the central role of the CTD in development-related issues needed to maintained and strengthened. The GCC issue, which concerned the application of the Enabling Clause, was certainly within the competence of the CTD. While it might be necessary for the CTD to consult with other relevant bodies in the WTO, this did not mean that the matter should simply be passed on to these bodies.","WTCOMTDM87.pdf","China, India, Egypt, China, China, Egypt, India, Members, GCC, Customs, Union, Members, CTD, GCC, CTD, CTD, WTO"
"10041",10041,"86","86.     In closing the discussion under this sub-item, the Chairperson clarified that the CTD had been following the practice of maintaining an item on the agenda if any Member so requested.","WTCOMTDM87.pdf","Chairperson, CTD, Member"
"10042",10042,"87","87.     The Committee took note of all interventions.         -    Notification of the Agreement on Trade in Goods between the Association of Southeast              Asian Nations (ASEAN) and Korea","WTCOMTDM87.pdf","Committee, Association, of, Southeast, Asian, Nations, ASEAN, Korea"
"10043",10043,"88","88.     The Chairperson said that the second sub-item under the present agenda item concerned the notification of the ASEAN-Korea Agreement.","WTCOMTDM87.pdf","Chairperson"
"10044",10044,"89","89.     No Member took the floor under this sub-item.                                          WT/COMTD/M/87                                                - 15 -         -   Notification of the Comprehensive Economic Partnership Agreement between India             and Korea (Goods)","WTCOMTDM87.pdf","Member, India, Korea"
"10045",10045,"9","9.       The Chairperson invited the Deputy Director-General in charge of development issues to speak first under this agenda item. The floor would then be given to representatives of the Institute for Training and Technical Cooperation (ITTC) to provide further information to Members on technical assistance (TA) issues.","WTCOMTDM87.pdf","Chairperson, Director-General, Institute, for, Training, and, Technical, Cooperation, Members"
"10046",10046,"90","90.      The Chairperson said that the third sub-item under the present agenda item concerned the notification of the India-Korea Agreement.","WTCOMTDM87.pdf","Chairperson"
"10047",10047,"91","91.      The representative of the United States said that his delegation continued to have concerns with the sub-items addressing the ASEAN-Korea and India-Korea notifications being listed on the agenda. These sub-items had fulfilled their purpose of informing Members of the notifications made, and should have already been removed from the agenda. The issue of dual notification was directly linked to the functioning of the RTAs TM and went beyond the CTD alone.","WTCOMTDM87.pdf","United, States, India-Korea, Members, CTD"
"10048",10048,"92","92.     The Committee took note of the intervention.","WTCOMTDM87.pdf","Committee"
"10049",10049,"93","93.      The Chairperson said that she wished to provide Members with a brief update on the preferential trade arrangements (PTAs) that were to be considered in the CTD's Dedicated Sessions on PTAs. She firstly informed the Committee that, on 15 January 2013, the EU had notified its trade preferences for Pakistan under the TM for PTAs. The notification was circulated in document WT/COMTD/N/41. The Secretariat was in contact with the EU concerning the information needed for the preparation of the factual presentation on the PTA. Much of the required data were already with the Secretariat, so it appeared at the present time that the PTA could be considered in a Dedicated Session of the CTD broadly within the timelines indicated in the PTAs TM. With regard to the thee PTAs that had been previously notified under the TM - namely, PTAs being implemented by India, China, and Chinese Taipei - there had been no significant developments since the last report to the Committee. In particular, the full set of data required for the preparation of the factual presentations of the three PTAs had not yet been provided to the Secretariat. She urged the notifying Members to provide the required data as soon as possible.","WTCOMTDM87.pdf","Chairperson, Members, CTD, Committee, EU, Pakistan, Secretariat, EU, PTA, Secretariat, PTA, CTD, India, China, Taipei, Committee, Secretariat, Members"
"10050",10050,"94","94.    The representative of the European Union confirmed that her delegation was in touch with the Secretariat in the context of the information required for the preparation of the factual presentation on the EU's trade preferences for Pakistan. She urged other delegations that had made notifications under the PTAs TM to similarly provide the Secretariat with the required information.","WTCOMTDM87.pdf","European, Union, Secretariat, EU, Pakistan, Secretariat"
"10051",10051,"95","95.     The Committee took note of the intervention.","WTCOMTDM87.pdf","Committee"
"10052",10052,"96","96.     The Chairperson said that an item concerning the Hong Kong Decision on duty-free and quota-free (DFQF) market access for LDCs had been on the CTD's agenda since early 2006. Under this item, delegations had provided information on the steps they were taking, or had already taken, to provide DFQF market access to LDCs. Written communications by some Members had also been considered. For the present meeting, a communication from Nepal, on behalf of the LDC Group, was reflected under this agenda item. She invited the representative of Nepal to introduce the communication, which was contained in document WT/COMTD/W/194.","WTCOMTDM87.pdf","Chairperson, Hong, Kong, LDCs, CTD, Members, Nepal, LDC, Group, Nepal"
"10053",10053,"97","97.     The representative of Nepal, on behalf of the LDC Group, recalled that, at the time when the WTO was established, Members had recognized the need for positive efforts designed to ensure that LDCs secured a proper share in the growth in international trade. To this end, Members had pledged to offer special support to LDCs. The Uruguay Round Decision on Measures in Favour of LDCs recognized the specific needs of this group of countries in the area of market access and identified preferential market access as an essential means for improving LDCs’ trading opportunities. The issue of DFQF market access for LDCs had been on the table since 1996 and had been recognized as a means of meaningfully integrating LDCs into the international trading                                           WT/COMTD/M/87                                                 - 16 - system. Ministers had expressed commitment to duty-free access at every WTO Ministerial Conference. As early as the 1997 High-Level meeting in Geneva, Members had indicated their intention to improve the access to their markets for LDCs' exports. In the UN Millennium Declaration of 2000, it had been agreed that a policy of DFQF access for LDCs' exports would be adopted. At the Doha Ministerial Conference in 2001, Members committed themselves to the objective of DFQF market access for products originating from LDCs and to take measures to ensure progressive improvements in LDCs' market access. At the Hong Kong Ministerial Conference in 2005, Members decided that developed countries and developing countries declaring themselves in a position to do so would provide DFQF market access for at least 97% of products originating from LDCs, defined at the tariff line level, by 2008 or no later than the start of the implementation period. Members also agreed to progressively achieve 100% DFQF market access.","WTCOMTDM87.pdf","Nepal, LDC, Group, WTO, Members, Members, Uruguay, LDCs, WTO, Geneva, Members, UN, Members, Hong, Kong, Ministerial, Conference, Members, Members"
"10054",10054,"98","98.     He went on to say that enhanced market access had been a continued call from the LDCs. Without easy market access, LDCs' trade volumes could not increase and their continued marginalization could not be reversed. They would not be able to achieve the minimum 7% of annual GDP growth, which was a target set to reach the graduation criteria by 2020. Given the continued concentration of LDCs' exports on a limited number of products, enhanced market access conditions became all the more significant. Such conditions would help to increase export earnings, and also provide better livelihood means for the poor. Since the launch of the Doha Round, progress had been made in the provision of DFQF market access. Most developed Members provided DFQF market access for 100%, or close to 100%, of LDCs' products and thus met the terms of the Hong Kong Decision. Progress had also been made with regard to the conditions accompanying GSP schemes, through which most DFQF preferences were granted to LDCs. In addition, a number of developing countries had announced DFQF market access of varying degrees to LDCs' products. However, as was acknowledged in the Istanbul Programme of Action adopted by the 4th UN Conference on LDCs in 2011, a full realization of the Hong Kong Decision had not been achieved. There was a need for the timely implementation of the Decision.","WTCOMTDM87.pdf","LDCs, Doha, Round, Members, Hong, Kong, GSP, Istanbul, Programme, UN, Conference, Hong, Kong"
"10055",10055,"99","99.     The Hong Kong Decision specified that Members were to notify the implementation of their DFQF schemes annually to the CTD. The CTD would annually review the steps taken to provide LDCs with DFQF market access and report to the General Council for appropriate action. The review of DFQF market access for LDCs was a standing item on the CTD's agenda. However, full and complete information was not available on the implementation of DFQF market access. This was why the LDC Group had circulated the communication under consideration. The Group requested developed Members, as well as those developing Members declaring themselves in a position to do so, to submit information on the latest line-by-line tariff treatment of LDCs' products at the next CTD meeting. Members were also requested to submit information on plans for implementing the DFQF Decision. In concluding, he requested that the communication under consideration remain on the agenda for the next meeting.","WTCOMTDM87.pdf","Hong, Kong, Members, CTD, CTD, LDCs, General, Council, LDCs, CTD, LDC, Group, Members, Members, CTD, Members"
"10056",10056,"A","A.     ADOPTION OF THE AGENDA .................................................................................... 2 A.     ADOPTION OF THE AGENDA","WTCOMTDM87.pdf",""
"10057",10057,"B","B.  ELECTION OF THE CHAIRPERSON OF THE COMMITTEE ON TRADE AND DEVELOPMENT ................................................................................................................. 2 B.     ELECTION OF              THE     CHAIRPERSON              OF    THE      COMMITTEE           ON      TRADE       AND        DEVELOPMENT","WTCOMTDM87.pdf",""
"10058",10058,"C","C.     OBSERVERS ............................................................................................................. 2 (i)    Request for attendance of ad hoc observers ................................................................. 2 (ii)   Request for observer status by the Economic Community of Central African States ............ 2 (iii) Further consideration of requests for observer status by the League of Arab States, the Organization of the Petroleum Exporting Countries (OPEC), the Gulf Organization for Industrial Consulting, the Organisation Internationale de la Francophonie, the Common Fund for Commodities, the Organization of Arab Petroleum Exporting Countries (OAPEC) and the Groupe de la Banque Africaine de Developpement ...................................................... 3 C.     OBSERVERS (i)       Request for attendance of ad hoc observers","WTCOMTDM87.pdf","Economic, Community, of, Central, League, of, Arab, States, Petroleum, Exporting, Countries, OPEC, Gulf, Organization, for, Industrial, Consulting, Organisation, Internationale, de, la, Francophonie, Organization, of, Arab, Petroleum, Exporting, Countries, OAPEC, Groupe, de, la, Banque, Africaine, de, Developpement"
"10059",10059,"D","D.     TECHNICAL COOPERATION AND TRAINING............................................................. 3 -     Operationalization of the results-based management monitoring and evaluation system (JOB/TC/5) ........................................................................................................... 4 -      Implementation of planned activities for 2013 .............................................................. 5 -      Preparation of the 2014-2015 technical assistance and training plan ................................ 6 D.      TECHNICAL COOPERATION AND TRAINING","WTCOMTDM87.pdf",""
