"","X","paranum","paratext","doc","ents"
"1515",1515,"143","143.   The Chairman invited Members to consider the request by the Inter Arab Investment Guarantee Corporation, including the outstanding requests before the Committee.","WTCOMTDm22.pdf","Chairman, Members, Inter, Arab, Investment, Guarantee, Corporation, Committee"
"1516",1516,"144","144.   The representative of Egypt supported the request for observer status by the Inter Arab Investment Guarantee Corporation.","WTCOMTDm22.pdf","Egypt, Inter, Arab, Investment, Guarantee, Corporation"
"1517",1517,"145","145.   The representative of Bangladesh supported the request for observe status by the Inter Arab Investment Guarantee Corporation.","WTCOMTDm22.pdf","Bangladesh, Inter, Arab, Investment, Guarantee, Corporation"
"1518",1518,"146","146.    The representative of Switzerland requested for documentation from the Inter Arab Investment Guarantee Corporation before deciding on the request, unless there was unanimity to support the request.","WTCOMTDm22.pdf","Switzerland, Inter, Arab, Investment, Guarantee, Corporation"
"1519",1519,"147","147.  The representative of Jamaica agreed with the representative of Switzerland to request for documentation from the Inter Arab Investment Guarantee Corporation. She said that perhaps the documentation should be provided to all Members of the Committee.","WTCOMTDm22.pdf","Jamaica, Switzerland, Inter, Arab, Investment, Guarantee, Corporation, Members, Committee"
"1520",1520,"148","148.    The representative of the United States agreed with the representatives of Jamaica and Switzerland, and said in addition that her delegation had to consult with her authorities before joining in any decision by the Committee.","WTCOMTDm22.pdf","United, States, Jamaica, Switzerland, Committee"
"1521",1521,"149","149.    The representative of the European Communities agreed with the representatives of Switzerland and the United States.","WTCOMTDm22.pdf","European, Communities, Switzerland, United, States"
"1522",1522,"15","15.     The representative of the United States expressed appreciation for the Secretariat document which highlighted issues of importance that the Committee will face in the coming years, particularly questions relating to implementation of the various agreements, and awareness and consciousness-raising requirements in order for Members to fully understand their rights and obligation in the WTO. She expressed appreciation of the joint initiative by the WTO and the WIPO on the TRIPS Agreement to provide enhanced technical assistance for countries requesting assistance on implementation. The need for countries to meet their obligation by the year 2000 would place more emphasis on technical cooperation and assistance in 1999. WT/COMTD/M/22 Page 4","WTCOMTDm22.pdf","United, States, Secretariat, Committee, Members, WTO, WTO, WIPO"
"1523",1523,"150","150.     The Chairman noted the comments made and said that informal consultations would be initiated on the matter. He proposed that the Committee should revert to the issue when his informal consultations had yielded results. He further proposed that the Inter Arab Investment Guarantee WT/COMTD/M/22 Page 30 Corporation should be added to the list of those organizations whose requests had not yet been considered.   In this regard, the Chairman requested the Secretariat to revise document WT/COMTD/W/22 Rev.2, and to circulate the documentation relating to the Inter Arab Investment Guarantee Corporation.","WTCOMTDm22.pdf","Chairman, Committee, Inter, Arab, Investment, Guarantee, Chairman, Secretariat, Inter, Arab, Investment, Guarantee, Corporation"
"1524",1524,"151","151.    It was so agreed.         (b)     1998 Annual Report of the CTD to the General Council","WTCOMTDm22.pdf","CTD, General, Council"
"1525",1525,"152","152.    The Chairman drew attention to the fact that the Committee had to adopt an Annual Report for 1998. In this connection, he noted that the next meeting of the Committee was scheduled for 7 December 1998, a date which would not permit adequate time for the adoption and processing of the Annual Report before the report was forwarded for consideration to the General Council at its meeting scheduled for 10 and 11 December 1998. For the purpose of the review, the General Council needed to consider the report no later than 27 November 1998. The Chairman also said that the form of the CTD Report, pursuant to the General Council's Decision on reporting procedures contained in document WT/L/105, should be brief, factual in nature and provide an indication of the actions and decisions taken by the Committee in the year under review.","WTCOMTDm22.pdf","Chairman, Committee, Committee, General, Council, General, Council, Chairman, General, Council, Committee"
"1526",1526,"153","153.    In view of the fact that the 23rd Session of the Committee had been scheduled for 7 December 1998 which came after the deadline for submitting adopted reports to the General Council, the Chairman suggested that the Committee request the Secretariat to prepare a draft factual Annual Report for 1998 and circulate it to Members. If any Member had comments on the report, that Member would inform the Secretariat of such comments no later than Friday, 13 November 1998. Thereafter, an informal meeting of the Committee would be convened just before the meeting of the Sub-Committee on Least-Developed Countries on Wednesday, 25 November 1998 to discuss the Annual Report. This informal meeting would be directly followed by a brief formal meeting of the Committee to adopt the report.","WTCOMTDm22.pdf","Committee, General, Council, Chairman, Committee, Secretariat, Members, Member, Member, Secretariat, Committee, Committee"
"1527",1527,"154","154.    It was so agreed by the Committee.","WTCOMTDm22.pdf","Committee"
"1528",1528,"155","155.     The Chairman on the basis of the views expressed at the meeting, suggested a possible list of issues to be considered at informal consultations by the Committee. These were: (i) evaluation of technical cooperation; (ii) small economies; (iii) trade facilitation; (iv) and, (v) requests to the Committee for observer status.","WTCOMTDm22.pdf","Chairman, Committee, Committee"
"1529",1529,"156","156.    The representative of Egypt said that it would be best and more meaningful to informally consult on the issue of trade facilitation after Members had received a paper from the Secretariat.","WTCOMTDm22.pdf","Egypt, Members, Secretariat"
"1530",1530,"157","157.    The Chairman in response noted that at the informal consultations no decision would be reached. Furthermore, there would be a need to discuss more and specify the parameters of the paper to be produced by the Secretariat. Also, it would be necessary to harmonize the proposals by Egypt and the European Communities.","WTCOMTDm22.pdf","Chairman, Secretariat, Egypt"
"1531",1531,"158","158.     The representative of Egypt said it was willing to go along with the proposal by the representative of the European Communities. What his delegation required was a simple, factual, structured paper based on the papers that had been previously submitted, and the outcome of the March 1998 WTO Symposium on Trade Facilitation. Such a paper would allow Members to consider the issues in a coherent way.","WTCOMTDm22.pdf","Egypt, WTO, Members"
"1532",1532,"159","159.  The Secretariat thanked delegations for their proposals and said that it would be useful to have more informal consultations on the contents of the paper requested by delegations from the                                                                                  WT/COMTD/M/22                                                                                         Page 31 Secretariat on trade facilitation. There had been a major symposium in March 1998 on the subject with major contributions from governments and the private sector, but more clarification was needed to provide the Secretariat with more focus. Furthermore, contributions from delegations on this issue would be very welcome even on an informal basis. He sought the understanding of Members that a Secretariat paper should not precede the informal consultations until Members provided more clarifications on the contents and the parameters of the paper which had been requested.","WTCOMTDm22.pdf","Secretariat, Secretariat, Secretariat, Members, Secretariat, Members"
"1533",1533,"16","16.      The representative of Bangladesh commended the Secretariat for its valuable document. As an LDC, his delegation attached importance to technical cooperation and training activities and was benefitting immensely from such activities. His delegation appreciated the current focus on the regional spread of the activities, and would like to see it expanded. Like Tanzania and Norway, Bangladesh was also concerned with the funding of technical cooperation and training activities. While expressing gratitude to the generous contributions from donors, his delegation was concerned that funding was uncertain, irregular and ad hoc. His delegation would recommend that funding for technical cooperation activities should become part of the regular budget; the General Council should work to this end. His delegation also wondered how technical cooperation and assistance programmes could be critically evaluated, as if they were being financed from the regular budget, whereas the funding was from individual donors. His delegation would welcome the views of other Members on this observation. If the activities surrounding the LDC programme were not funded from the regular budget, it would be difficult to imagine a predictable programme for LDCs. His delegation supported the proposal by the representative of Norway to accord priority to LDCs in the event of budgetary short-falls, he was confident that developing country delegations would not object to the Norwegian proposal.","WTCOMTDm22.pdf","Bangladesh, Secretariat, Tanzania, Norway, Bangladesh, General, Council, Members, Norway"
"1534",1534,"160","160.    The Chairman in the absence of any further comments re-affirmed that the informal consultations would then include trade facilitation.                                             __________","WTCOMTDm22.pdf","Chairman"
"1535",1535,"17","17.      The representative of Egypt, while welcoming the Secretariat document, raised several issues and concerns. First, the way in which activities were counted was sometimes misleading. For instance, an activity involving a large amount of resources and many man hours by a large Secretariat delegation could not be compared to another activity over a day or two and involving only one Secretariat official. He hoped that more accurate measures would be devised for monitoring and evaluating technical cooperation and assistance activities, rather than using the number of activities which were not always indicative of size, scope and the nature of the activities. Second, as was evident in paragraph 6 of the document, his delegation was concerned with the fact that much of the Secretariat's activities was tied up with dispute settlement; when assistance was requested, his delegation and several others were often confronted by the fact that Secretariat officials were occupied with dispute settlement procedures that require their full attention. This problem required further attention. Third, his delegation attached importance to the use of information technology in the delivery of technical assistance, mentioned in paragraph 7 of the report. Egypt felt that the use of information technology could assist developing countries in addressing some of the difficulties associated with the implementation of WTO Agreements. His delegation requested the Secretariat to prepare a background note on activities taking place in relation to the use of information technology for the delivery of technical assistance, the Secretariat's thinking on the nature, and the scope for development of information technology in this regard.","WTCOMTDm22.pdf","Egypt, Secretariat, Secretariat, Secretariat, Secretariat, Secretariat, Egypt, WTO, Secretariat, Secretariat"
"1536",1536,"18","18.      Fourth, his delegation supported the idea of out-sourcing of technical assistance, such as the sub-contracting of technical assistance, mentioned in paragraph 8 of the document, because of the limited resources available to the Secretariat. However, this idea might need examination by the Committee on Budget, Finance and Administration. His delegation hoped that this could be done in order to allow out-sourcing to experts outside the Organization. Fifth, while cooperation between the WTO and other organizations was important, Egypt was concerned with the imbalance between the need for observance of obligations within the WTO and the relegation of technical assistance to other organizations. This had been observed, by his delegation, with regard to the joint initiatives with WIPO on the TRIPS Agreement and with the ITU and telecommunications. This issue required further examination. The problem was that the objective of the WTO was to have different Members implement their commitments, whereas the objective of some other international organizations included such things as issues relating to long-term human resource development, and not necessarily the implementation of commitments in the WTO. Sixth, Egypt welcomed the trend towards regional cooperation. However, it had to be borne in mind that in some cases, national requirements were specific and different from regional needs, therefore, a balance needed to be struck. Next, his delegation shared the concern expressed on funding, and supported the position emphasized by Tanzania on the need for predictability in funding. Additional information and greater transparency                                                                                      WT/COMTD/M/22                                                                                              Page 5 were required on conditions attached by donors on their contributions to the Trust Funds as well as their stated priorities for technical assistance. Delegations had a right to know of conditions attached by donors to contributions and to their technical assistance offers. Lastly, the representative of Egypt noted that in paragraph 18, the Secretariat stated that the global objectives of its technical cooperation objectives, as summarized in a previous document, continued to be valid. However, his delegation was concerned that some of the objectives incorporated in the WTO guidelines had not been explicitly included in the overall objectives, including the full integration of beneficiaries into the multilateral trading system and strengthening human capacity-building in developing countries.","WTCOMTDm22.pdf","Secretariat, Committee, on, Budget, ,, Finance, and, Administration, WTO, Egypt, WTO, WIPO, ITU, WTO, Members, WTO, Egypt, Tanzania, Egypt, Secretariat, WTO"
"1537",1537,"19","19.      Finally, on the activities per se, his delegation, in addition to the position stated by the United States, felt that it was important that technical assistance and cooperation should aim at assisting developing countries after the transitional period and assist developing countries in the preparation of future negotiations.","WTCOMTDm22.pdf","United, States"
"1538",1538,"2","2.       The Chairman recalled that since the last meeting, the Moroccan delegation had submitted a paper entitled: ""Review of the Application of Special Provisions in the Multilateral Trade Agreements and Related Ministerial Decisions in Favour of Developing Country Members (WT/COMTD/W/46). Following open-ended informal consultations, consensus had emerged that the Secretariat should prepare a letter to Members containing a questionnaire regarding any difficulties being experienced by Members in the implementation of special and differential provisions in the WTO Agreements. The Chairman emphasized that the Secretariat would compile and analyze any replies, but make no judgements. This letter and questionnaire had now been circulated to Members.","WTCOMTDm22.pdf","Chairman, Members, Secretariat, Members, Members, WTO, Chairman, Secretariat, Members"
"1539",1539,"20","20.      The representative of Philippines, speaking on behalf of ASEAN, commended the Secretariat for its comprehensive background document. She noted the increase in the request for technical cooperation and assistance activities by developing countries. This thrust should be encouraged. ASEAN attached importance to the trade policy courses, and to this end commended the Secretariat for arranging, at least, two trade policy courses annually in English. These courses were widely sought after. Finally, her delegation sought clarification, following the re-structuring of the Secretariat, on the nomenclature of the Technical Cooperation Division, which now no longer had the ""Training"" component in the title. Her delegation sought assurance that training courses would continue undiminished.","WTCOMTDm22.pdf","Philippines, ASEAN, Secretariat, ASEAN, Secretariat, Secretariat, Technical, Cooperation, Division"
"1540",1540,"21","21.      The representative of Switzerland welcomed the Secretariat paper. His delegation attached importance to several issues under this agenda item. These included the discussion of the Secretariat Three-Year Plan for technical cooperation and training activities, transparency in funding and execution of such activities, critical evaluation of technical cooperation activities, and lessons to be learned from such activities. He posed several questions on the Three-Year Plan; for instance, his delegation felt that more detailed description of projects would assist in better judgement of the projects. The financing of technical cooperation and training activities presented a problem to be solved. The large number of Trust Funds and their operation were non-transparent, confusing, impractical for both donors and the Secretariat, and placed a management burden on the Secretariat. Switzerland believed there should be multilateral trade-related technical cooperation, managed in detail and evaluated by the Secretariat, which would limit the detailed involvement and evaluation of donors. In this regard, more had to be done.","WTCOMTDm22.pdf","Switzerland, Secretariat, Secretariat, Secretariat, Secretariat, Switzerland, Secretariat"
"1541",1541,"22","22.      Responding to the views expressed by Egypt on dispute settlement, the representative of Switzerland stated that this was a core activity of the Secretariat, and should not be reduced. By contrast, technical cooperation was not a core WTO activity, and was not an area of comparative advantage for the WTO relative to other organizations. Accordingly, out-sourcing should be pursued, and more thinking was required on activities which should be out-sourced. Before a final position was taken, detailed evaluation was required to determine, for instance, which activities should be out- sourced and which retained for execution by the Secretariat. Regarding measures for the evaluation of technical cooperation and training activities, his delegation agreed with the representative of Egypt that the number of activities was not a good measure. However, in the absence of any other measure, Members had to work on this quantitative basis with its limitations. For instance while 141 activities had been planned for 1998, according to the Secretariat document, the actual number of activities was 277, almost double the number planned. This highlighted several problems, including those of predictability for planning purposes and the divergence between plans and reality. Closer examination showed that the variance in the figures was accounted for by external invitations to the Secretariat, together with the follow-up to the HLM for LDCs, which was expressed separately as an WT/COMTD/M/22 Page 6 additional category. His delegation was firmly of the view that a detailed analysis of technical cooperation and training activities was only possible after a detailed evaluation.","WTCOMTDm22.pdf","Egypt, Switzerland, Secretariat, WTO, WTO, Secretariat, Egypt, Members, Secretariat, Secretariat"
"1542",1542,"23","23.      The representative of Canada commended the Secretariat for an excellent paper. Her delegation emphasised the importance and the desirability of the regional approach, the link-up with regional institutions and funding institutions. The regional approach was particularly important in the light of upcoming negotiations. Her delegation supported the Secretariat approach to reach-out to other organizations and the emphasis placed on the training of trainers. She considered that a main issue in technical assistance arena was the lack of coherence at the regional level. Coherence could be improved both improved both horizontally with better coordination amongst donors, and vertically by ensuring a proper sequence in the delivery process. The Three-Year Plan and the follow-up to the HLM and the Integrated Framework were steps in the right direction. Her delegation shared expressed concerns on ensuring appropriate funding for technical cooperation and assistance.","WTCOMTDm22.pdf","Canada, Secretariat, Secretariat, Integrated, Framework"
"1543",1543,"24","24.      The representative of Australia commended the Secretariat for an interesting and thorough paper that provided the basis for transparency in the area of technical cooperation. She expressed satisfaction for the attention given to issues of increased productivity and out-sourcing especially in regional areas where there would be greater expertise and familiarity with problems to be addressed. Australia was also satisfied with the follow-up to the High-Level Meeting. Her delegation was encouraged by the cooperation between the Secretariat and other international organizations, particularly in areas where there was complementarity, such as WIPO. The Secretariat Paper showed that there was growing demand for technical cooperation in areas that were comparatively new for the WTO. The WTO would be under pressure to respond, and there was much to be learnt in the future. Financing issues needed to be explored. Greater focus would be required on the value-added aspects in the best roles of the WTO such as noted by Egypt with regard to implementation and the mandated future negotiations. While noting and agreeing to the links between broader development aims, infrastructure, human resource development, and an ability to implement WTO commitments, her delegation emphasised the importance of the need for a careful examination of the Secretariat's expertise, capacities, and how best to work with other organizations to fulfill the needs of this Organization. The WTO had an important role to play in trade and development for developing countries, but it was only one aspect, and there were many other organizations that could contribute. Finally, her delegation welcomed the transparency which brought out the important linkages in the area of technical cooperation.","WTCOMTDm22.pdf","Australia, Secretariat, Australia, Secretariat, WIPO, Secretariat, WTO, WTO, WTO, Egypt, WTO, Secretariat, WTO"
"1544",1544,"25","25.    The Chairman invited Mr. Jean-Maurice Léger, Director, Technical Cooperation Division, to respond to the issues and questions raised.","WTCOMTDm22.pdf","Chairman, Jean-Maurice, Léger, Director, Technical, Cooperation, Division"
"1545",1545,"26","26.     Mr. Léger began by saying that technical cooperation was not the exclusive responsibility of the Technical Cooperation Division, but was the responsibility of all Divisions in the Secretariat. More than 50 per cent of technical cooperation activities in 1998 were undertaken by other divisions in the Secretariat. Second, human resources in these divisions might, in future, be diverted to other processes and issues, such as those leading to the 3rd Ministerial Conference, to the mandated negotiations, and to the increased recourse by developing countries to dispute settlement procedures.","WTCOMTDm22.pdf","Léger, Technical, Cooperation, Division, Secretariat, Secretariat"
"1546",1546,"27","27.     On the specific matter of financing, Mr. Léger stated that the Secretariat currently expected a considerable shortfall in resources for 1999. He indicated that in 1998, the Secretariat would have spent approximately Sfr5 million in connection with Technical Cooperation activities of which the regular budget is Sfr741,000 only. Currently, a shortfall existed of Sfr3 million, representing, according to average cost calculations for 1998, 20 regional seminars or 150 technical cooperation missions.","WTCOMTDm22.pdf","Léger, Secretariat, Secretariat"
"1547",1547,"28","28.     Regarding the method of reporting technical cooperation activities, the Secretariat was willing to consult with interested delegations to determine how best to improve on reporting of activities, for                                                                                     WT/COMTD/M/22                                                                                             Page 7 example, either with regard to number of staff hours, or in the number of days, or whether such activities were at the national or regional level.","WTCOMTDm22.pdf","Secretariat"
"1548",1548,"29","29.     In response to the request from the Egyptian delegation, he noted that the Secretariat would prepare a background note on information technology. This was a new field, holding a lot of promise for technical cooperation and training. As suggested by Egypt, the Secretariat would revise paragraph 18 of its paper, taking into consideration the issue of full integration, and the strengthening of human and institutional capacity.","WTCOMTDm22.pdf","Secretariat, Egypt, Secretariat"
"1549",1549,"3","3.      The representative of Egypt sought confirmation of his delegation's understanding that the Secretariat, while awaiting responses, would commence work based on information currently available in the Secretariat, such as from trade policy review reports, reports from technical missions by the Technical Cooperation Division, statements made by delegations, and other sources.","WTCOMTDm22.pdf","Egypt, Secretariat, Secretariat, Technical, Cooperation, Division"
"1550",1550,"30","30.      In response to the representative of the Philippines, the Director confirmed that the Division was still responsible for training; and explained that the change in the name of the Division took place was based on the fact that training could be delivered in different ways such as through video-conferencing, cassettes, and other means that were not available in the past. Furthermore, training could suggest to some delegations that only a one-way communication was envisaged. This was not the case. Training was a two-way communication, and the Division had as much to learn from delegations with regard to culture and approaches to training, as delegations had to learn from the experts either from the WTO or from experts in other international organizations assisting the WTO in the training courses. For these reasons, it was felt proper to assume the title of Technical Cooperation Division.","WTCOMTDm22.pdf","Philippines, Director, WTO, WTO"
"1551",1551,"31","31.     Responding to the observation by Switzerland that comparison of the planned activities for 1998 relative to those that actually took place showed an approximate doubling of the numbers, Mr. Legér said that based on the Secretariat's short experience since 1995, this was not unusual. Most missions that took place could not be foreseen at the time when the Secretariat requested developing countries to provide indications of technical assistance needs for the following year. In addition, many actors were involved in each mission such as the Secretariat, the hosting country, account had to be taken of funding resources as well as coverage, participation and documentation; and all of these had an impact on the exact dates and coverage of these actual missions.","WTCOMTDm22.pdf","Switzerland, Legér, Secretariat, Secretariat, Secretariat"
"1552",1552,"32","32.      The representative of Switzerland requested clarification on two issues: first, on the definition of the background note request by Egypt; and, second, on the reasons for the divergence in the Secretariat's Plan figures for technical cooperation activities envisaged at the beginning of 1998 and the final actual figures for the same year. On the latter, he noted that although discrepancies could arise, the doubling of figures between Plan figures and actual figures was significant, and the Secretariat should try to improve on the system to ensure more predictability.","WTCOMTDm22.pdf","Switzerland, Egypt, Secretariat, Secretariat"
"1553",1553,"33","33.      In response, Mr. Hoda, Deputy Director-General, recalled that technical cooperation activities are Member-driven. To the extent that Members could state early in the year what activities they foresee, and to the extent that information existed on the activities of other organizations, improvements could be made. However, current experience showed that Members' requests do not arrive at the beginning of the year but as time goes on. The situation was very similar with international organizations. Some could give early notice of the activities that they would like the Secretariat to participate in, while others could not. The Secretariat could correctly anticipate the numbers if it the entire planning was within its complete control. Inputs from other Members requesting technical assistance and from other international organizations desirous of collaboration with the WTO could not be fully anticipated.","WTCOMTDm22.pdf","Hoda, Director-General, Members, Members, Secretariat, Secretariat, Members, WTO"
"1554",1554,"34","34.      Mr. Léger clarified the second issue raised by the representative of Switzerland. He recalled that since last year, there had been several WTO Secretariat initiatives on information technology. These included making available to Members through the Document Dissemination Facility (DDF), the previous day's documents in all official languages together with a search capability; and installation in LDC Members, WTO Reference Centres with connection to the Internet, access to the WTO website, and access to the Information Development website which is a joint undertaking with WT/COMTD/M/22 Page 8 the World Bank.       This year, the WTO Secretariat had used, at least on two occasions, video-conferencing means for training purposes, and it intended to place more emphasis on this vehicle in the near future. Technical cooperation training courses would be available on the WTO internet website, by 15 November 1998. Videos are being developed on WTO Agreements, for example, one is currently being developed on the Agreement on Textiles and Clothing. These videos would explain the agreements with their rights and obligations.","WTCOMTDm22.pdf","Léger, Switzerland, WTO, Secretariat, Members, Members, WTO, WTO, Information, Development, World, Bank, WTO, Secretariat, WTO, WTO"
"1555",1555,"35","35.      The representative of Switzerland agreed that the use of information technology was important for technical cooperation. However, he wondered if separate papers should be requested for on each area of technical cooperation. Regular separate reporting on technical cooperation activities should cover every area, including the use of information technology means. His delegation was not certain as to the need for the paper requested by Egypt. His delegation had understood the question by Egypt and the consequent request to the Secretariat to ask the Secretariat to describe the possible ways for using information technology to deliver technical cooperation and assistance, and hence improve the cost efficiency and operation of technical cooperation and assistance. If this was the understanding, Switzerland would not oppose the request by Egypt.","WTCOMTDm22.pdf","Switzerland, Egypt, Egypt, Secretariat, Secretariat, Switzerland, Egypt"
"1556",1556,"36","36.      The representative of Egypt saw no a contradiction between the statement by the representative of Switzerland and the preliminary descriptions by the Secretariat. The use of information technology for the delivery of technical cooperation and assistance was a new area. As a result, more information was required for a proper understanding of its use. In addition, this was a cross-cutting issue because different kinds of technical assistance could be delivered through the means of information technology. It was not simply a question of a specific area where information was required on a sectoral basis. The whole purpose was to better understand the use of information technology as a means for delivering technical cooperation and assistance. This was an important question for the development, dissemination and improvement of the quality of technical assistance.","WTCOMTDm22.pdf","Egypt, Switzerland, Secretariat"
"1557",1557,"37","37.      The Chairman emphasized that in all technical cooperation and assistance were core WTO activities. The Committee took note of the document.","WTCOMTDm22.pdf","Chairman, WTO, Committee"
