"","X","paranum","paratext","doc","ents"
"3018",3018,"23","23.      The representative of Gabon said that she wished to remind Members of the background to the creation of the Central African Economic and Monetary Community (CEMAC). The Community had been created on 24 June 1999 in Malabo, Equatorial Guinea during the conference of heads of state. It replaced the former Customs and Economic Union of Central Africa (UDEAC), which had existed since 1964. Since its independence in 1960, the Central African countries of Cameroon, Central African Republic, Congo, Gabon and Chad had decided to organize their economic cooperation within an institution for regional integration. Their Heads of State had signed the Treaty of Brazzaville on 8 December 1964 which created the UDEAC. On 22-23 November 1972, these states had signed two economic cooperation treaties, one among themselves and another with France, thereby agreeing to a common currency, the CFA Franc, which was the means of financial cooperation in Africa. While monetary cooperation had functioned to the satisfaction of participating member states, it had not generated wider economic cooperation. The overall results of more than 30 years of cooperation within the UDEAC unfortunately seemed modest. Most of the participating countries had actually tried to advance their national interests to the detriment of those of the union. The Republic of Equatorial Guinea joined the UDEAC in 1984 and its economic development had since then been more dynamic. Equatorial Guinea, which was a former Spanish colony, had changed currency to become a member of the CFA Franc region and had officially become a bilingual country. Both French and Spanish were currently officially spoken.","WTCOMTDM32.pdf","Gabon, Members, Central, African, Economic, and, Monetary, Community, Malabo, Equatorial, Guinea, Customs, and, Economic, Union, of, Central, Africa, Cameroon, Central, African, Republic, Congo, Gabon, Chad, Brazzaville, France, Africa"
"3019",3019,"24","24.     The achievements of UDEAC, such as the long experience of monetary cooperation was an important inheritance for the Economic and Monetary Union of Central Africa and the charter of the Community reflected this. However, in contrast to the UDEAC, CEMAC had integrated the concept of economic and social development, whereas the UDEAC had basically been focused on economic and customs matters. CEMAC currently comprised six member states: Cameron, Central African Republic, Congo, Gabon, Equatorial Guinea and Chad. Of these six countries, four were least-developed countries and five of the six were Members of the WTO, the exception being Equatorial Guinea. The CEMAC Treaty set the Community the important task of promoting harmonious cooperation of its member states within the framework of economic and monetary union. In both of these domains, the members aimed at going from a situation of cooperation to a union which would further the integration process. The objective of the Central African Economic Union was the convergence of economic and political performances; enhanced competitiveness of economic and financial activities through harmonization of the rules governing their functioning; the promotion                                                                                    WT/COMTD/M/32                                                                                            Page 5 of a business-friendly legal environment; the creation of single markets through free movement of persons, capital, goods and services; and also by coordinating national sectoral policies. The aim of the Central African Monetary Union was to consolidate the means of monetary cooperation which existed since several decades among the member states. The monetary union was based on the following principles: the recognition of a common monetary unit, the CFA Franc, which was the legal tender throughout the territories of the member states and whose issue and management had been confined to a joint autonomous emission institution, the Bank of Central African States (BEAC). The aim of the single monetary and exchange policy was price stability without prejudice to the imperatives linked to the defence of the currency and the general policies elaborated in the Union.","WTCOMTDM32.pdf","UDEAC, Economic, and, Monetary, Union, of, Central, Africa, CEMAC, Cameron, Central, African, Republic, Congo, Gabon, Equatorial, Guinea, Chad, Members, WTO, Central, African, Economic, Union, Central, African, Monetary, Union, Bank, of, Central, African, States, BEAC"
"3020",3020,"25","25.     In addition, the CEMAC Treaty provided for two institutions: the Community Court of Justice and the Community Parliament. A system of multilateral surveillance had also been considered which would verify the conformity of larger orientations of economic policy on the one hand and watch over the coherence of national policies with the common monetary policy on the other. The CEMAC represented a community of over 30 million consumers and whose principal bodies in hierarchical order were: the Conference of Heads of State, which held its first meeting on 24-25 June 1999 in Malabo, the Council of Ministers charged with the economic union, the Ministerial Committee responsible for the monetary union, the Executive Secretariat in charge of general coordination, the Inter-State Committee whose task is to assist the Executive Secretariat in preparing dossiers to be brought up to the Council of Ministers, the Bank of Central African States, the Banking Commission and the specialized bodies of the two unions.","WTCOMTDM32.pdf","Community, Court, of, Justice, Community, Parliament, CEMAC, State, Malabo, Council, of, Ministers, Ministerial, Committee, Executive, Secretariat, Inter-State, Committee, Executive, Secretariat, Council, of, Ministers, Bank, of, Central, African, States, Banking, Commission"
"3021",3021,"26","26.      The Community as it was structured was a complete institution designed to promote and diffuse ideals, acts and other commitments which could facilitate central African integration. In terms of the activities carried out during the year 2000, on 5 October 2000 a protocol of cooperation with the WTO had been signed. That protocol aimed at putting in place a programme of capacity building for the officials from CEMAC member states as well as from the Executive Secretariat to enhance the use of the WTO Agreements. To date, the Common External Tariff , the Generalized Preferential Tariff, the Value Added Tax and enterprise/company taxes had been harmonized. In addition, the community investment charter which had been adopted by the Council of Ministers in December 1999, constituted a first-choice instrument for promoting investment in the CEMAC area. The dissemination and the implementation of the community recommendation on competition as well the establishment of a regional stock exchange would be envisioned in the immediate future. CEMAC worked in close collaboration with various other institutions such as the European Communities and the ACP group of countries. The distribution of CEMAC bodies in the region was as follows: the Executive Secretariat of CEMAC was located at Bangui, Central African Republic; the Court of Justice was located at N'djamena, Chad; the Parliament would be located to Malabo, Equatorial Guinea on establishment; and the Banking Commission would be located at Libreville, Gabon.","WTCOMTDM32.pdf","WTO, CEMAC, Executive, Secretariat, WTO, Council, of, Ministers, CEMAC, European, Communities, ACP, Executive, Secretariat, of, CEMAC, Bangui, Central, African, Republic, Court, of, Justice, N'djamena, Chad, Parliament, Malabo, Equatorial, Guinea, Banking, Commission, Libreville, Gabon"
"3022",3022,"27","27.      The CEMAC currently attempted to focus on economic and social development of the countries within its area. The region had been faced with a fair number of distortions linked to situations of conflict and other disturbances/difficulties which meant that the Community still had difficulties achieving its objectives. However, the governments of the region hoped to establish lasting peace in the area in order to develop better relations with their neighbours and with the world.","WTCOMTDM32.pdf","CEMAC"
"3023",3023,"28","28.      The representative of Kenya said that he welcomed the notification of the Central African Economic and Monetary Union under the Enabling Clause. As Members might recall, at the 31st Session of the CTD, the East African Community had also been notified by the representative of Tanzania. He thanked Members for the understanding they had shown at that time and hoped that they would also show understanding towards the CEMAC. The African sub-regional integration agreements were in line with the Abuja Treaty which encouraged sub-regional trading integration arrangements as building blocks towards the eventual establishment of the African Economic Community. WT/COMTD/M/32 Page 6","WTCOMTDM32.pdf","Kenya, Central, African, Economic, and, Monetary, Union, Members, CTD, Tanzania, Members, African, Economic, Community"
"3024",3024,"29","29.     The representative of the Organization of African Unity and Economic Community said that her delegation wished to support the notification of the Central African Economic Community and Monetary Union Treaty as it had been tabled by the representative of Gabon under the Enabling Clause. The OAU and the African Economic Community attached importance to the liberalization and integration in the African sub-region as building blocks for the overall integration on the continent. In establishing the African Economic Community over the next 30 years, it was important that the building blocks did work. The establishment of CEMAC was a positive tool for the acceleration of economic development in Africa.","WTCOMTDM32.pdf","Organization, of, African, Unity, and, Economic, Community, Central, African, Economic, Community, and, Monetary, Union, Treaty, Gabon, OAU, African, Economic, Community, Africa"
"3025",3025,"3","3.      The Chairman also indicated that he had a request from Ambassador Jonsson, Chairman of the Sub-Committee on Least-Developed Countries (SCLDC), to make a brief statement on the Integrated Framework (IF). Since Ambassador Jonsson had other commitments, the Chairman proposed to hear from Ambassador Jonsson following the adoption of the agenda. It was so agreed. 3.      Request for Observer Status from the Organisation Internationale de la Francophonie 3.      Communication from Japan on the Proposed Reform of its GSP Scheme in Favour of         Least-Developed Countries","WTCOMTDM32.pdf","Chairman, Ambassador, Jonsson, Chairman, Ambassador, Jonsson, Chairman, Ambassador, Jonsson, Organisation, Internationale, de, la, Francophonie, Japan"
"3026",3026,"30","30.     The representative of Sri Lanka said that she sought information as to whether the English version or an English translation of the CEMAC Treaty was available.","WTCOMTDM32.pdf","Sri, Lanka"
"3027",3027,"31","31.    The Chairman said that the Secretariat was working on a translation which would soon be made available.","WTCOMTDM32.pdf","Chairman, Secretariat"
"3028",3028,"32","32.     The representative of Gabon said that she wished to remind delegations that the CEMAC Treaty was part of the Abuja Treaty. Her delegation would try to obtain a copy as rapidly as possible from Bangui, but it could take up to a month. Both English and Spanish versions also existed.","WTCOMTDM32.pdf","Gabon, Bangui"
"3029",3029,"33","33.      The Director of the Development Division thanked the representative of Gabon for the offer to make copies of the Treaty available in English and Spanish. To have access to the official translations would be ideal, both for delegations and the WTO Secretariat.","WTCOMTDM32.pdf","Director, Development, Division, Gabon, WTO, Secretariat"
"3030",3030,"34","34.      The representative of the ACP Secretariat said that he supported the notification by CEMAC of their regional arrangement. The ACP group was working hard to normalize and regularize their trade with the European Communities to make it WTO compatible. To that end, the ACP group of countries had agreed to negotiate economic partnership agreements or new trade arrangements which would come into force by 1 January 2008. Other trade provisions of the former Lomé Convention, including the commodities protocol, would continue to apply in the interim period. The ACP group of countries and the European Communities had requested a WTO waiver for the arrangements over the interim period. He welcomed the notification of CEMAC which could serve as a building block to negotiate with the European Communities and other regions of the world in a WTO compatible way.","WTCOMTDM32.pdf","ACP, Secretariat, ACP, European, Communities, WTO, ACP, ACP, WTO, WTO"
"3031",3031,"35","35.     The Chairman said that the CTD appeared to be in a position to take note of the notification. It was so agreed.","WTCOMTDM32.pdf","Chairman, CTD"
"3032",3032,"36","36.      The Chairman said that delegations had before them a notification by Canada concerning its GSP Scheme (Document WT/COMTD/N/15 of 7 December 2000), and a complete notification by Norway on its GSP scheme as currently applied (WT/COMTD/N/6/Add.2 of 18 January 2001). The notification by Canada was a modification of Canada's GSP scheme in favour of LDCs which had entered into force on 1 September 2000.","WTCOMTDM32.pdf","Chairman, Canada, Norway, Canada, Canada, GSP"
"3033",3033,"37","37.      The representative of Canada said that her delegation was pleased to announce officially the notification of improvements to the Canadian GSP in favour of LDCs. The measures reflected Canada's continued commitment to help the poorest countries join the global economy. The new measures removed duties on goods from LDCs under 570 tariff items, making LDC exports eligible for duty-free treatment on close to 90 per cent of all Canadian tariff items. The measures were also in support of WTO Director-General Mike Moore's package of measures for LDCs and were part of a wider effort by the Canadian government and other governments to build confidence in the rules-based Global Trading system and to support a new round of trade negotiations. The Canadian                                                                                     WT/COMTD/M/32                                                                                             Page 7 government had also been active in providing technical assistance and capacity building to help LDCs build capacity for exports and would continue to be so. In that regard, her government had been active with respect to the Integrated Framework and was a founding partner of the reinvigorated Integrated Framework pilot scheme.","WTCOMTDM32.pdf","Canada, GSP, Canada, WTO, Director-General, Mike, Moore, LDCs, Integrated, Framework, Integrated, Framework"
"3034",3034,"38","38.     The representative of Zambia said that he had noticed that the LDC group coordinator was absent and therefore he wished to thank the representative of Canada on behalf of the LDC group.","WTCOMTDM32.pdf","Zambia, LDC, Canada, LDC"
"3035",3035,"39","39.     The representative of Sri Lanka said that the liberalization of rules of origin for the LDCs was a good move in the right direction. However, the Canadian government was going to liberalize the present rules of origin criteria from 40 per cent to 20 per cent. To have a value added of 20 per cent did not make a contribution to an economy. The profit of value-added in the production sometimes was 20 per cent. The proposal would therefore not help the countries. Even when products were brought from one country to the other to be repackaged, the 20 per cent criteria could be met. With a 40 per cent limit, more value-added was possible. Her government was concerned as companies in her country, which were the beneficiaries of GSP preferences in certain countries, could be negatively affected.","WTCOMTDM32.pdf","Sri, Lanka, LDCs"
"3036",3036,"4","4.       The Chairman of the Sub-Committee on Least-Developed Countries said that, pursuant to the decision taken at the 23rd Session of the SCLDC on 12 February 2001, the proposal on an Integrated Framework Pilot Scheme, together with the recommendations contained in the proposal, had been adopted. He highlighted the four elements of the proposal for the pilot scheme. First, the pilot scheme would initiate the work on mainstreaming a trade integration chapter into country development and poverty reduction strategies. The IF would be the mechanism to assist the trade integration process within the policy framework of the World Bank Poverty Reduction Strategy papers. This was one of the key elements highlighted in the 6 July decision of Heads of IF Core Agencies. The pilot scheme would focus first on those LDCs which had demonstrated a clear choice and commitment to mainstream trade. Once positive results were achieved, consideration would be given, no later than at the WTO 4th Ministerial Conference, to extend the initiative to other LDCs. Second, the pilot scheme had established an IF Trust Fund which was indispensable for the purposes of implementation. The establishment of the IF Trust Fund was also consistent with one of the key objectives of the core agencies, namely, to transform the IF from an unfounded into a funded mandate. Third, the pilot scheme would elaborate a coordinated, sequenced and prioritised programme of technical assistance within the PRS policy framework. This programme of trade- related technical assistance and trade-related capacity building would include infrastructural needs, to WT/COMTD/M/32 Page 2 be considered at either World Bank consultative groups or United Nations on Development Programme round tables. The decision made clear that the trust fund would fund technical assistance exceptionally. Finally, the pilot scheme would establish an IF Steering Committee and at the same time strengthen the existing inter-agency working group. The steering committee would comprise all stakeholders. Members were keen to ensure that the composition of the IF steering committee would improve coordination, ownership, responsibility and involvement of all stakeholders. The decision would provide support to the six core agencies, particularly with regard to the joint statement issued on 6 July 2000. This decision on the IF Pilot Scheme represented the first concrete step in implementing the joint statement. More importantly, the IF had now been placed on a footing where all parties, donors, LDCs, agencies and others had shared responsibilities. After a long period in which no progress had been made on the IF, the Chairman expressed his own sense of relief that negotiations amongst donors, LDCs and agencies had made this decision possible, which he believed would deliver benefits to the most vulnerable Members. Although there was more work to be done on the implementation of the pilot scheme, he hoped that others would share the satisfaction felt by himself and other members of the SCLDC on its adoption. He was confident that this was a major step forward, including in a WTO confidence building in the preparation for the 4th Ministerial Meeting of the WTO.","WTCOMTDM32.pdf","Chairman, World, Bank, Poverty, Reduction, Strategy, IF, Core, Agencies, WTO, IF, Trust, Fund, World, Bank, United, Nations, on, Development, Programme, IF, Steering, Committee, Members, LDCs, Chairman, LDCs, Members, WTO, WTO"
"3037",3037,"40","40.     The representative of Canada said that he wished to clarify that his government had not reduced the 40 per cent criterion. Those 40 per cent could previously be cumulated across all LDCs and Canada. What had been changed, was that LDCs also could use inputs from other developing countries. If an LDC used an input from a developing country, the Government of Canada allowed that LDC to include that in the content of the 40 per cent up to half, i.e. up to 20 per cent. The idea was to allow LDCs which were sourcing from other developing countries, a greater opportunity to take advantage of access into the Canadian market. He stressed that the change did not mean reducing the level but opening up the ability for LDCs to do some sourcing from developing countries.","WTCOMTDM32.pdf","Canada, Canada, LDCs, Canada, LDC"
"3038",3038,"41","41.     The representative of Sri Lanka said that a particular input could be imported into an LDC which in turn only had to add 20 per cent value-added to the product. There could be instances where the LDCs could import a finished product and by only changing the packaging they would have met the 20 per cent value-added criteria.","WTCOMTDM32.pdf","Sri, Lanka, LDCs"
"3039",3039,"42","42.      The representative of Canada said his delegation would provide additional details on how the calculations of origin were made.","WTCOMTDM32.pdf","Canada"
"3040",3040,"43","43.       The representative of Zambia said that his delegation had understood the rules of origin criteria the way the representative of Canada had explained them. While he still supported Canada, he said that the point made by the representative of Sri Lanka was an interesting one. He said he wished to inform delegations that his delegation was working on a proposal regarding market access and rules of origin which would soon be communicated to other WTO Members.","WTCOMTDM32.pdf","Zambia, Canada, Canada, Sri, Lanka, WTO, Members"
"3041",3041,"44","44.     The Chairman said that the would deal with the procedural aspects of the notification under the next item. Members also had before them a complete by Norway on its GSP scheme as currently applied (WT/COMTD/N/6/Add.2).","WTCOMTDM32.pdf","Chairman, Members, Norway"
"3042",3042,"45","45.      The representative of Norway said that, since its establishment in 1971, the Norwegian GSP scheme had been enlarged a number of times. Changes had been made both to the list of products entitled to preferential tariff treatment, the list of beneficiary countries and the rules of origin. The objective of the revisions had been to make the Norwegian market more accessible to exports from developing countries and especially the LDCs. Norway's latest notification distributed in document WT/COMTD/N/6/Add.2 showed the consolidated and revised version of the Norwegian GSP scheme and contained an overview of the countries covered by the scheme, the different products entitled to WT/COMTD/M/32 Page 8 preferential tariff treatment and the provisions of rules of origin. For instance, since 1995 all GSP imports of products originating in LDCs were entitled to duty- and quota-free access with the exception of flour, grain and feeding stuffs. In 1998, the Norwegian government had implemented a revised regulation on rules of origin, harmonized with the rules applied by the European Communities and Switzerland. That amendment also opened for bilateral cumulation of origin products originating in Norway. The regulation provided for future diagonal cumulation of origin with products originating in the European Communities and Switzerland on a reciprocal basis. The three parties had recently signed an agreement to that end which would be implemented in the spring of 2001. The consolidated version of the GSP scheme had recently been sent to all Norwegian embassies. The Embassies had been instructed to approach the authorities in a number of beneficiary countries where the GSP scheme is not yet operational. The aim was to inform them about the scheme in order to ensure that preferential tariff treatment would effectively be granted. His government hoped that the initiative would increase the actual utility of the scheme.","WTCOMTDM32.pdf","Norway, GSP, Norway, GSP, LDCs, Switzerland, Norway, Switzerland, GSP"
"3043",3043,"46","46.   The representative of Zambia said that his delegation wished to thank the Government of Norway for their continued support.","WTCOMTDM32.pdf","Zambia, Norway"
"3044",3044,"47","47.     The Committee took note of the notifications.","WTCOMTDM32.pdf","Committee"
"3045",3045,"48","48.    The Chairman said that the Committee had received a Communication from Japan on a Proposed Reform of its GSP Scheme in Favour of Least-Developed Countries (Document WT/COMTD/29 and WT/LDC/SWG/IF/12 of 6 February 2001). There were no comments on the communication.","WTCOMTDM32.pdf","Chairman, Committee, Japan"
"3046",3046,"49","49.     The Chairman asked if there were any other points under item D.","WTCOMTDM32.pdf","Chairman"
"3047",3047,"5","5.      The Chairman recalled that at previous sessions of the Committee on Trade and Development (CTD) it had been agreed to invite the following intergovernmental organizations on an ad hoc, meeting-by-meeting basis: the Arab Maghreb Union (AMU); the Economic Community of West African States (ECOWAS); the Economic Cooperation Organisation (ECO); the Inter-Arab Investment Guarantee Corporation; the Islamic Development Bank (IDB); the Organisation of African Unity (OAU); Organisation of the Islamic Conference (OIC); the South Centre; the South Pacific Forum; the United Nations Environment Programme (UNEP); the West African Economic and Monetary Union (WAEMU); and the World Intellectual Property Organisation (WIPO). He proposed that these organisations be invited to the next formal meeting of the CTD. This was agreed.","WTCOMTDM32.pdf","Chairman, Committee, on, Trade, and, Development, Economic, Community, of, West, African, States, ECOWAS, Economic, Cooperation, Organisation, Inter-Arab, Investment, Guarantee, Corporation, Islamic, Development, Bank, IDB, Organisation, of, African, Unity, OAU, Islamic, Conference, OIC, South, Centre, South, Pacific, United, Nations, Environment, Programme, UNEP, West, African, Economic, and, Monetary, Union, WAEMU, World, Intellectual, Property, Organisation, WIPO, CTD"
"3048",3048,"50","50.      The representative of the United States said that her delegation had notified additional GSP preferences for more than 1800 products lines for Africa, including a number of LDCs. The notification had been made to the Committee on Trade and Development. She wished to confirm with the Secretariat that that notification had been received.","WTCOMTDM32.pdf","United, States, Africa, Committee, on, Trade, and, Development, Secretariat"
"3049",3049,"51","51.     A representative of the Secretariat confirmed that the notification had been received and that it would be circulated to Members.","WTCOMTDM32.pdf","Secretariat, Members"
"3050",3050,"52","52.      The representative of the United States said that her delegation's notification related to all designated African countries under the African Growth and Opportunity Act with respect to the GSP section.","WTCOMTDM32.pdf","United, States, GSP"
"3051",3051,"53","53.     The representative of Zambia said that his delegation wished to thank the Government of Japan as well as the Government of the United States. He subsequently noted that his expression of gratitude for the measures did not cover the hope expressed in the Japanese document that the measures would help confidence building and the a launch of a new round. This was a matter which he would have to refer to his capital.","WTCOMTDM32.pdf","Zambia, Japan, United, States"
"3052",3052,"54","54.    The Chairman asked whether any other Member wished to make any announcement under the Enabling Clause or under the 1999 waiver of measures in favour of LDCs. There were no requests to make any such announcement.                                                                                      WT/COMTD/M/32                                                                                              Page 9","WTCOMTDM32.pdf","Chairman, Member"
"3053",3053,"55","55.     The Chairman said that on Wednesday, 14 February, a Seminar on Technology, Trade and Development was organized under the auspices of the CTD. Given the importance of the issue and the quality of the discussions it was regrettable that more Members had not taken the opportunity to attend. He said delegations had before them in the room a report on the seminar prepared under his own authority. (The report is attached in the Annex).","WTCOMTDM32.pdf","Chairman, Trade, and, Development, CTD, Members"
